"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.45162931274947","8.10011249015127","9.28520804919947","9.19710182995857","","",
"Latin America & Caribbean","LCN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.85108135714812","7.71882567125139","7.73788782143289","8.47306498684423","9.80686201880988","10.3346051347451","10.4402904753877","10.7491854758018","11.5847496393072","11.5035182150106","10.7882512114185","11.0986030513714","11.2371356033803","10.7999032465155","10.0721464849059","9.28100949587053","8.82649092795204","8.29397612620083","9.26602422626336","8.67012260070029","8.06791695006699","7.78975856756085","7.68263942990698","7.35697384231655","8.00597752771343","9.22977398226868","9.57062217667001","9.45508421433351","9.54311061261748","",
"Latin America & Caribbean","LCN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0538557386313","9.92715528190186","9.92317309785995","10.4679084170231","11.9968345561878","12.4260600090584","12.1824634436622","12.987507161258","14.2134490200619","14.4617381320479","13.9720202660193","14.6934287527075","14.2399054598717","13.5545872386435","13.2794194322491","12.1595137225013","11.5964870839264","11.2471641454023","12.8504848614013","12.0773278341341","11.699217297316","11.5461610142815","11.7935904131196","11.7589975102439","12.5886157737337","14.9488758103705","15.3588090289202","15.3892430639922","15.4971785997517","",
"Latin America & Caribbean","LCN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5498914878052","51.9177318951151","52.9532611883416","53.9934862351341","55.1028850951269","56.5368690423269","56.8265256704006","57.9080444016012","58.5902873572224","59.2964668235764","59.95421208005","60.9353794521949","61.8519145486191","62.6242819691653","63.6131490998689","64.3157413549275","64.6805586068024","64.8931309565145","65.0501110673918","65.8875124576841","65.6613280765561","65.5182541623271","66.3304156241485","66.4331546044517","66.261123027469","66.6685464641774","67.1616433788849","67.7025469710515","68.2914604413055","68.9863013835618","",
"Latin America & Caribbean","LCN","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","81.4383046856371","","","","","","","","","","69.5581811186884","","","","","","","","","","69.9207542361406","","","","","","","","","","69.0786166458296","71.128076454882","72.3789539297576","71.5725906239676","","70.3714470032635","69.450869843107","69.2452224197895","69.3721052959646","69.2560894273964","","67.7814405293408","68.1175247438814","67.2566741055257","66.5903380682324","65.3632577680595","65.7314577352276","64.690293000673","63.7599702112909","63.8750540581233","","61.9618171573412","61.2717311896717","60.3069620710671","59.7674547680674","60.0186497244769","58.7002823187079","58.3473997878934","58.6488177734472","58.5642423326472","53.7970492699832",
"Latin America & Caribbean","LCN","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3878192333946","17.0996683258759","16.7232649885185","16.3275164022889","16.0824244331009","15.749575344562","15.5685196348208","15.1970007161856","15.0694666348739","14.9046207554676","14.5226275294827","14.1630094024459","13.9802174920521","13.8502368823749","13.8805236594816","13.6509061628782","13.6888294415033","13.7464190118819","13.1815792740495","12.8564589999158","12.5504995716146","12.7253982874853","12.3637065246707","12.2980162646475","12.2202686123374","11.8630970376637","11.9293366708456","11.9822939229075","11.6985271320124","",
"Latin America & Caribbean","LCN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8617101665783","76.8974486843725","76.8937274112755","76.3678387144127","75.1506140410107","74.5013371138249","75.0254008258327","74.5991748097687","73.6665359071632","73.2924489045104","73.2129883370009","72.7378440001722","72.9027211362835","73.5222265368166","73.719081838011","74.2112281575354","74.2426471280826","74.3563571786206","73.4494548941246","73.4405618283953","73.3831922375966","73.5990529846978","73.3349607447813","73.2022005179731","72.7786783713964","71.6826950966257","71.5075742843769","71.5460428878319","71.4816034962393","",
"Latin America & Caribbean","LCN","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2550914340536","37.3376219203496","35.504113359527","35.6443734521645","35.5912393670862","36.0273510843236","36.7264298012839","36.0343399006405","34.8912334099394","","34.1777582288918","33.8022985643873","33.8461679298272","33.2269817040794","32.9610508726996","31.4611056004149","31.2183522859401","31.9231109851962","32.1105226085203","27.78605903394",
"Latin America & Caribbean","LCN","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37007184091331","2.53230778269747","4.13218429700237","3.62301352564196","8.53825058623074","3.92412022740131","3.53482989536851","3.26343495804938","3.99054517775804","4.3368862914342","5.04013860561718","6.32064596596408","5.38927755731594","3.74319513350352","5.36689447323227","4.64825807969117","3.65623713571234","3.46798600968543","3.15035016909273","","",
"Latin America & Caribbean","LCN","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.641689360141754","","","","","0.69369900226593","","","","","0.519380331039429","","","","","0.234679505228996","","","","","",
"Latin America & Caribbean","LCN","Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.41438874334227","8.77638592232473","8.62303851592559","8.62628399597693","8.57692270190655","8.65324823685295","8.61591993109238","8.55270715843499","8.85455767096711","9.02546021554376","8.83193651569644","9.17212872187301","9.10072536299189","9.14623555773025","9.35402465001541","9.42357813535517","9.54817985572588","10.0588781018274","9.93876942921398","9.78432327373607","",
"Latin America & Caribbean","LCN","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9416512803066","39.5883836895708","","50.1899853788128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4119888917449","","","","","","","","","","87.2120078481287","","","","","","","","","","91.6278560566886","","","","","","","","93.8387107874966","","",
"Latin America & Caribbean","LCN","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5469865060046","28.1556266275115","27.8732014875023","27.6382124787888","27.3015121060259","26.8464714005155","26.3588571704208","25.7992735712256","25.2068661606406","24.610572456649","24.0479980159567","23.5643403574174","23.1333662535013","22.7737330704453","22.5071507364619","22.2678683912454","22.0688191156751","21.9690504974976","21.8803965123783","21.8501447715854","",
"Latin America & Caribbean","LCN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2219048852188","71.2497821455135","72.3278323944232","73.4086159638136","74.4705155257113","75.539069493249","76.6124720931733","77.6905324570884","78.7560546166467","79.7318756915126","80.7042986890066","81.6782568863468","82.6528987007358","83.5849140364488","84.5237014072551","85.4614560263339","86.3691697834651","87.2980235278066","","","",
"Latin America & Caribbean","LCN","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1705563142978","","","","","","","","","","68.074467146962","","","","","74.5560545202185","","","","75.5031496469108","",
"Latin America & Caribbean","LCN","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22085920975776","","","","","3.17379675983537","","","","","3.10812500586627","","","","","2.93340711582962","","","2.80420976442795","","",
"Latin America & Caribbean","LCN","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.176665","","18.08534","","","17.7498","","","19.6634","19.84049","","18.60182","20.40408","20.958645","","","","","",
"Latin America & Caribbean","LCN","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","784605.1","830800.4","932157.7","999912.6","1169557","1235802","1347430","1454409","1505487","2278999","2318496","2358519","2403797","2449880","2500903","1802523","2608295","2662982","2704221","2734999","2764118","2793182","2827788","2841188","2884255","2911037","2979232","2985144","3097121","3109039","3173028","3075741","3128690","3268189","3388568","3474173","3349653","3247110","3425353","3469597","3552919","3621144","3670884","3739743","3877122","3884727","3910423","3888013","3910828","3912026","",
"Latin America & Caribbean","LCN","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","59.28607","59.57025","59.65624","59.38844","59.61357","60.04012","60.4529","60.30259","60.78527","61.57888","62.69985","63.04243","64.33772","64.80337","65.71705","66.64093","67.65336","66.228","67.37197","68.27903","68.75196","69.01169","71.26887","72.20532","72.63742","72.9849","72.76669","76.05959","76.36003","76.75564","77.49153","77.36148","77.50429","","",
"Latin America & Caribbean","LCN","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","6688152","6725352","6664387","6450102","6301369","6313208","6071847","5724558","5539466","4857545","4732684","4270333","4266465","4331445","4494486","4341790","4539254","4572482","4824726","5317500","5106832","4978962","4580334","4426013","4758950","4842354","4583914","5106413","3234553","2442868","2149051","2073189","2037413","1941368","1934216","1624297","1855086","1366247","1359213","1439072","1597979","1637339","1685080","1799292","1990022","1944940","1926141","1825914","1714939","1666889","",
"Latin America & Caribbean","LCN","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","103.9606","105.6758","105.3966","106.9258","107.6007","107.0056","106.7865","109.3923","110.9076","114.5129","115.3744","115.4402","115.9915","114.5121","115.7327","114.8407","121.6522","113.066","114.4031","112.4128","115.0017","111.8115","112.528","112.7412","113.1079","119.5967","119.7549","113.5439","120.5509","120.6","116.8659","117.6861","117.3258","115.9461","114.7377","114.2827","113.9351","113.9639","114.0954","114.5356","113.0811","113.9325","113.9488","109.5248","108.689","107.8495","107.9432","107.9381","107.8772","108.3746","",
"Latin America & Caribbean","LCN","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","8.39017963409424","8.75012969970703","9.20625972747803","9.66162967681885","10.2278003692627","11.3081703186035","12.781909942627","14.0722799301147","15.1317300796509","16.6557903289795","17.8377494812012","20.1021194458008","22.8918590545654","25.0864295959473","27.6371097564697","29.4039001464844","31.8185691833496","38.6603813171387","39.0897483825684","39.5281982421875","43.2016716003418","41.4690208435059","43.6197814941406","45.3774795532227","46.1923789978027","47.9600486755371","49.4152183532715","50.4108695983887","51.9295883178711","53.5802612304688","54.7238311767578","55.5237503051758","55.9496116638184","57.1485214233398","58.4118309020996","60.6633987426758","62.9761695861816","64.5248184204102","66.8023376464844","67.7394332885742","65.5184783935547","67.7579498291016","69.6418991088867","71.1858291625977","73.0195388793945","74.0468826293945","75.0891418457031","76.634147644043","77.0500564575195","77.5695266723633","",
"Latin America & Caribbean","LCN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","86.812858581543","86.8298873901367","87.2364273071289","87.6886672973633","88.1794128417969","88.5550994873047","88.8138122558594","89.1810531616211","89.5243835449219","89.869743347168","90.2061386108398","90.5413513183594","90.8416900634766","91.0187072753906","91.3883590698242","91.835823059082","92.2276992797852","92.7118530273438","93.1991806030273","93.6490478515625","94.0917129516602","94.5212783813477","94.8207931518555","94.8663482666016","95.1360321044922","95.3584289550781","95.5725784301758","95.6794204711914","95.9982223510742","96.656379699707","96.8450088500977","97.0303726196289","96.9757232666016","97.2783966064453","97.4047775268555","97.6730804443359","97.6616287231445","98.05712890625","98.1872634887695","98.1495513916016","98.4306793212891","98.5059127807617","98.6346664428711","98.6611404418945","98.735969543457","98.7855911254883","",
"Latin America & Caribbean","LCN","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10426.2731606817","10665.2087624336","10812.7395844191","11094.3912436519","11424.9521173581","11368.6191188025","11598.5504937604","12030.1370037779","12108.8986687005","11961.7243367063","12302.0610214193","12151.455427574","12010.5024232593","12126.8403416932","12532.2986085811","12847.4249506271","13467.2131169492","14049.2895958624","14433.3042788114","13961.376088431","14646.0884323687","15175.0678548485","15426.7795631085","15752.4488050684","15841.1471474819","15833.0951968253","15664.5618510978","15806.433407307","15843.2650875775","15846.2216177352","14714.9201056834",
"Latin America & Caribbean","LCN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Adjusted savings: gross savings (% of GNI)","NY.ADJ.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","21.9114278878602","20.9162503669191","20.6598546084771","21.7310825633436","20.9745005524193","18.4220140123351","17.6052983223487","20.1710764925009","21.990982323689","18.3653099431648","21.6848971204383","21.9698309970209","26.403882400279","19.7112221555164","18.4062441024202","17.850088493136","19.2696965803096","19.5317641757088","17.9435762439263","17.5120785216682","17.7003082899151","17.2846817072898","17.5324607798589","18.6429967461108","18.1335165467136","19.1089294016404","19.1968141685404","21.2129297559355","21.1503326533036","22.8568679897247","22.8526224477271","22.5278658497513","19.7619684315868","21.2310010194713","21.2337277124222","20.2682583657411","19.1394002694216","17.7829897400857","17.9358546753503","17.7281975993316","17.5880731780136","17.7291845154152","17.9496594879577","",
